Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud
TXN000700,CUST00471,2024-06-19 20:50:14,Bill Payment,Healthcare,85.9,13655.21,13569.31,N/A,Mobile App,United States,9.7,79,Other,20,0,0
TXN000701,CUST01431,2024-06-20 03:29:47,POS Purchase,Fashion & Apparel,63.13,1325.45,1818.45,Yes,Mobile App,United Kingdom,33.0,31,Male,91,0,0
TXN000702,CUST00302,2024-06-20 07:21:30,POS Purchase,Utilities,177.73,3416.8,3239.07,No,Mobile App,United Kingdom,5.2,64,Male,37,0,0
TXN000703,CUST01035,2024-06-20 17:36:03,Wire Transfer,Online Services,54.06,6963.15,6909.09,N/A,Mobile App,India,0.1,53,Other,114,0,0
TXN000704,CUST00993,2024-06-20 20:50:26,Online Purchase,Fuel,183.34,2448.52,2265.18,No,POS Terminal,Canada,6.5,33,Female,142,0,0
TXN000705,CUST01147,2024-06-21 07:25:07,Online Purchase,Electronics,499.4,3207.79,2708.39,Yes,POS Terminal,United States,0.2,44,Male,155,0,0
TXN000706,CUST00736,2024-06-21 15:36:06,POS Purchase,Healthcare,15.41,801.89,786.48,No,Mobile App,Canada,3.4,74,Male,37,0,0
TXN000707,CUST00692,2024-06-21 16:15:23,Bill Payment,Entertainment,95.63,12633.6,12537.97,N/A,POS Terminal,India,28.1,74,Female,151,0,0
TXN000708,CUST01420,2024-06-22 03:10:15,Bill Payment,Entertainment,10.34,17705.18,17694.84,N/A,ATM Machine,Pakistan,21.7,39,Female,55,0,0
TXN000709,CUST01175,2024-06-22 12:15:03,Bank Transfer,Utilities,349.27,2824.33,2475.06,N/A,Mobile App,United Kingdom,28.6,81,Female,150,0,0
TXN000710,CUST01226,2024-06-22 13:57:14,POS Purchase,Utilities,162.93,4718.03,4555.1,Yes,Web Browser,United Kingdom,0.2,55,Female,102,0,0
TXN000711,CUST00447,2024-06-22 15:28:33,POS Purchase,Restaurants,26.84,4272.61,4245.77,Yes,POS Terminal,Australia,49.0,85,Female,105,0,0
TXN000712,CUST01007,2024-06-23 07:18:51,POS Purchase,Electronics,131.12,5822.36,5691.24,No,POS Terminal,United Kingdom,4.7,40,Male,46,0,0
TXN000713,CUST01364,2024-06-23 09:38:29,Wire Transfer,Fuel,199.6,7863.61,7664.01,N/A,Mobile App,United States,5.2,23,Male,133,0,0
TXN000714,CUST00355,2024-06-23 16:40:28,POS Purchase,Groceries,82.32,6497.02,6414.7,No,Mobile App,Canada,13.2,50,Female,29,0,0
TXN000715,CUST01468,2024-06-23 19:35:44,Bank Transfer,Restaurants,58.18,2260.85,2202.67,N/A,Web Browser,Canada,20.0,80,Male,105,0,0
TXN000716,CUST00304,2024-06-24 04:16:02,ATM Withdrawal,Fuel,108.07,11654.91,11546.84,Yes,POS Terminal,Canada,18.1,40,Female,175,0,0
TXN000717,CUST00413,2024-06-24 09:09:57,Online Purchase,Fashion & Apparel,173.67,3878.23,4283.23,No,Mobile App,United Kingdom,4.6,54,Male,62,0,0
TXN000718,CUST00722,2024-06-24 09:51:12,Wire Transfer,Healthcare,17.03,949.11,932.08,N/A,Mobile App,United Kingdom,5.4,42,Male,155,0,0
TXN000719,CUST00300,2024-06-24 10:57:05,Wire Transfer,Electronics,157.13,2340.7,2183.57,N/A,Web Browser,India,1.4,85,Female,142,0,0
TXN000720,CUST01587,2024-06-24 16:37:24,POS Purchase,Entertainment,385.92,6458.89,6072.97,Yes,POS Terminal,United States,15.8,58,Female,169,0,0
TXN000721,CUST01707,2024-06-24 19:07:15,Bill Payment,Travel,151.95,1313.89,1161.94,N/A,Mobile App,Germany,26.4,85,Male,160,0,0
TXN000722,CUST00032,2024-06-25 01:50:19,Online Purchase,Online Services,2779.69,5311.93,2532.24,No,Web Browser,United Kingdom,125.3,73,Male,46,1,1
TXN000723,CUST01165,2024-06-25 10:19:09,Bank Transfer,Entertainment,131.39,2165.45,2034.06,N/A,Web Browser,UAE,18.6,58,Male,166,0,0
TXN000724,CUST00055,2024-06-25 10:52:25,Online Purchase,Online Services,724.83,12070.48,11345.65,No,Mobile App,UAE,10.1,68,Female,170,0,0
TXN000725,CUST00157,2024-06-25 12:36:22,POS Purchase,Groceries,67.86,2137.47,2069.61,Yes,Mobile App,United States,11.6,30,Male,178,0,0
TXN000726,CUST01207,2024-06-25 13:40:20,POS Purchase,Restaurants,106.17,3700.82,3594.65,No,POS Terminal,Pakistan,49.6,38,Male,87,0,0
TXN000727,CUST01347,2024-06-25 13:59:28,Bill Payment,Online Services,37.91,970.22,932.31,N/A,Web Browser,United States,4.0,73,Female,3,0,0
TXN000728,CUST00269,2024-06-26 13:27:08,Online Purchase,Healthcare,29.72,25819.05,25789.33,Yes,Mobile App,India,12.7,84,Male,133,0,0
TXN000729,CUST00049,2024-06-26 15:52:00,POS Purchase,Entertainment,135.29,1134.47,999.18,No,POS Terminal,United Kingdom,15.4,36,Male,119,0,0
TXN000730,CUST00283,2024-06-26 17:56:21,POS Purchase,Online Services,290.99,16019.0,15728.01,Yes,Web Browser,Australia,20.2,53,Female,150,0,0
TXN000731,CUST00491,2024-06-26 19:07:38,ATM Withdrawal,Travel,40.5,7991.15,7950.65,Yes,Web Browser,United Kingdom,30.4,72,Female,28,0,0
TXN000732,CUST00883,2024-06-27 11:41:20,Online Purchase,Online Services,50.3,2739.68,2689.38,Yes,Web Browser,Canada,17.4,66,Male,21,1,0
TXN000733,CUST01082,2024-06-27 12:53:27,Bill Payment,Healthcare,458.36,3009.43,2551.07,N/A,Mobile App,Pakistan,17.1,85,Male,58,0,0
TXN000734,CUST01421,2024-06-27 15:46:38,Online Purchase,Entertainment,78.82,9584.26,9760.26,Yes,Web Browser,United Kingdom,3.1,70,Female,81,0,0
TXN000735,CUST00153,2024-06-27 16:38:23,POS Purchase,Groceries,129.5,1301.74,1172.24,No,Mobile App,United States,6.3,51,Male,37,1,0
TXN000736,CUST00421,2024-06-27 16:39:00,Online Purchase,Groceries,56.22,4829.51,4773.29,No,Mobile App,United States,31.7,77,Male,110,0,0
TXN000737,CUST00191,2024-06-28 06:36:53,Online Purchase,Fuel,97.52,4129.59,4531.59,No,POS Terminal,Pakistan,30.7,72,Female,158,0,0
TXN000738,CUST00538,2024-06-28 07:33:20,Bill Payment,Groceries,55.89,21610.51,21554.62,N/A,POS Terminal,Pakistan,20.5,39,Female,109,0,0
TXN000739,CUST00988,2024-06-28 15:53:31,ATM Withdrawal,Entertainment,93.0,3899.07,3806.07,Yes,Mobile App,United Kingdom,10.8,54,Male,37,0,0
TXN000740,CUST00379,2024-06-29 07:22:30,Bank Transfer,Groceries,152.11,714.72,562.61,N/A,Web Browser,Australia,9.4,19,Female,10,0,0
TXN000741,CUST01361,2024-06-29 11:03:40,POS Purchase,Groceries,44.8,2536.0,2491.2,Yes,POS Terminal,United Kingdom,0.4,78,Female,102,1,0
TXN000742,CUST01649,2024-06-29 18:26:28,ATM Withdrawal,Fuel,140.53,12216.37,12075.84,Yes,ATM Machine,Canada,8.1,72,Female,175,0,0
TXN000743,CUST01615,2024-06-30 06:01:11,Bill Payment,Restaurants,148.76,1326.51,1177.75,N/A,Mobile App,United States,14.0,34,Female,33,0,0
TXN000744,CUST01237,2024-06-30 06:06:22,Bank Transfer,Fashion & Apparel,80.69,9636.14,9555.45,N/A,POS Terminal,India,16.0,60,Female,94,1,0
TXN000745,CUST00930,2024-06-30 14:30:28,Online Purchase,Travel,110.25,5993.94,5883.69,Yes,POS Terminal,UAE,14.9,48,Male,104,0,0
TXN000746,CUST00798,2024-07-01 06:41:01,Online Purchase,Travel,106.15,3864.94,3758.79,Yes,Web Browser,Australia,7.4,63,Male,159,0,0
TXN000747,CUST00342,2024-07-01 07:38:47,POS Purchase,Electronics,41.63,18840.51,18798.88,No,ATM Machine,United States,3.1,80,Male,159,0,0
TXN000748,CUST00373,2024-07-01 11:06:01,Bank Transfer,Online Services,439.73,8548.13,8108.4,N/A,Mobile App,Canada,15.6,29,Male,75,0,0
TXN000749,CUST00723,2024-07-01 13:29:43,Online Purchase,Fuel,426.0,9851.8,10237.8,Yes,Mobile App,United Kingdom,2.9,81,Female,169,0,0
TXN000750,CUST01530,2024-07-01 20:55:06,ATM Withdrawal,Electronics,40.6,2026.72,1986.12,No,Web Browser,Pakistan,8.5,36,Female,179,0,0
TXN000751,CUST00716,2024-07-02 12:53:47,POS Purchase,Online Services,101.69,1572.88,1471.19,No,Web Browser,Australia,3.1,55,Female,154,0,0
TXN000752,CUST01108,2024-07-02 19:11:17,ATM Withdrawal,Groceries,97.81,2547.88,2450.07,Yes,Web Browser,United States,5.6,34,Female,150,0,0
TXN000753,CUST00177,2024-07-03 17:04:58,Online Purchase,Online Services,250.48,1770.69,1520.21,No,Mobile App,United Kingdom,2.5,76,Male,179,0,0
TXN000754,CUST00843,2024-07-03 23:58:41,Online Purchase,Utilities,86.18,1610.16,1523.98,Yes,Web Browser,United States,7.7,76,Male,85,0,0
TXN000755,CUST01386,2024-07-04 14:34:02,ATM Withdrawal,Electronics,50.28,1053.5,1003.22,No,Mobile App,United Kingdom,3.0,58,Female,99,0,0
TXN000756,CUST00898,2024-07-04 14:52:12,POS Purchase,Online Services,442.38,2204.79,1762.41,No,Web Browser,Pakistan,6.4,61,Male,6,0,0
TXN000757,CUST00740,2024-07-04 18:01:25,POS Purchase,Jewelry & Luxury,91.91,2173.43,2081.52,Yes,Web Browser,UAE,24.8,44,Male,62,0,0
TXN000758,CUST00925,2024-07-04 18:21:26,Online Purchase,Groceries,34.73,2695.36,2660.63,Yes,Web Browser,Pakistan,3.4,78,Female,51,0,0
TXN000759,CUST00759,2024-07-04 19:23:04,Bank Transfer,Restaurants,66.61,5067.81,5001.2,N/A,Mobile App,UAE,0.9,42,Male,24,0,0
TXN000760,CUST01704,2024-07-05 17:08:09,Bill Payment,Entertainment,1319.37,9409.63,8090.26,N/A,POS Terminal,Canada,0.4,82,Female,93,0,0
TXN000761,CUST00362,2024-07-05 17:22:54,Online Purchase,Restaurants,241.09,772.88,531.79,No,POS Terminal,Australia,11.3,75,Female,85,0,0
TXN000762,CUST01563,2024-07-05 22:01:00,POS Purchase,Utilities,126.47,24381.43,24254.96,No,Mobile App,Pakistan,1.1,36,Female,38,0,0
TXN000763,CUST00833,2024-07-06 03:55:50,ATM Withdrawal,Online Services,65.48,4769.12,4703.64,Yes,POS Terminal,United Kingdom,22.4,40,Male,69,0,0
TXN000764,CUST00045,2024-07-07 05:58:36,Online Purchase,Travel,205.65,8993.83,9454.83,Yes,Web Browser,United Kingdom,115.4,78,Female,45,0,1
TXN000765,CUST00806,2024-07-07 09:35:42,POS Purchase,Electronics,46.15,5632.59,5586.44,No,Web Browser,United States,29.9,40,Male,124,1,0
TXN000766,CUST00212,2024-07-07 14:45:52,POS Purchase,Entertainment,276.82,2114.67,1837.85,No,POS Terminal,United Kingdom,0.6,80,Male,162,0,0
TXN000767,CUST00393,2024-07-07 15:59:43,POS Purchase,Restaurants,159.0,1022.91,863.91,No,ATM Machine,Germany,42.3,26,Male,171,0,0
TXN000768,CUST01619,2024-07-07 16:18:24,Online Purchase,Groceries,31.43,4962.0,4930.57,No,Mobile App,United Kingdom,2.3,55,Female,95,0,0
TXN000769,CUST00248,2024-07-07 17:36:14,Bill Payment,Restaurants,275.36,7741.02,7465.66,N/A,Web Browser,Pakistan,10.5,47,Male,99,0,0
TXN000770,CUST01302,2024-07-07 17:58:22,POS Purchase,Entertainment,348.85,5988.45,5639.6,Yes,ATM Machine,Pakistan,26.2,59,Male,80,0,0
TXN000771,CUST01546,2024-07-07 18:50:28,POS Purchase,Entertainment,87.19,1567.11,1479.92,No,ATM Machine,Australia,8.4,64,Female,137,0,0
TXN000772,CUST01247,2024-07-07 20:51:13,Online Purchase,Electronics,178.36,2433.56,2255.2,Yes,Mobile App,Pakistan,13.4,80,Male,87,0,0
TXN000773,CUST00119,2024-07-07 20:55:59,POS Purchase,Groceries,95.12,1477.93,1382.81,Yes,Mobile App,Canada,0.2,72,Male,51,0,0
TXN000774,CUST00253,2024-07-08 14:53:08,ATM Withdrawal,Fuel,44.48,33653.34,33608.86,Yes,POS Terminal,Germany,4.6,34,Male,38,0,0
TXN000775,CUST01532,2024-07-08 21:22:49,POS Purchase,Fashion & Apparel,13.86,2424.99,2411.13,Yes,ATM Machine,United States,38.1,71,Male,18,0,0
TXN000776,CUST01344,2024-07-09 09:24:30,Wire Transfer,Healthcare,167.22,6390.84,6223.62,N/A,Mobile App,UAE,5.8,48,Male,91,0,0
TXN000777,CUST01152,2024-07-09 13:04:52,Online Purchase,Groceries,396.63,2007.88,1611.25,Yes,Web Browser,India,22.7,39,Other,48,0,0
TXN000778,CUST00050,2024-07-10 02:47:48,Bank Transfer,Entertainment,1124.33,12144.58,11020.25,N/A,Mobile App,United States,409.6,84,Female,40,2,1
TXN000779,CUST01636,2024-07-10 10:08:48,Bill Payment,Entertainment,119.71,2773.22,2653.51,N/A,Web Browser,Australia,14.3,46,Male,110,0,0
TXN000780,CUST00996,2024-07-10 12:17:46,Online Purchase,Electronics,183.86,3558.29,3374.43,Yes,POS Terminal,UAE,3.1,72,Male,120,0,0
TXN000781,CUST01414,2024-07-10 15:15:19,POS Purchase,Fashion & Apparel,143.25,1740.88,1597.63,Yes,POS Terminal,Germany,16.4,23,Male,83,0,0
TXN000782,CUST01442,2024-07-10 19:09:46,Bank Transfer,Utilities,318.85,6305.11,5986.26,N/A,ATM Machine,United States,15.4,70,Female,99,0,0
TXN000783,CUST01720,2024-07-10 19:40:07,Online Purchase,Healthcare,69.61,19143.82,19074.21,No,Mobile App,Germany,1.4,57,Female,144,0,0
TXN000784,CUST01356,2024-07-11 11:45:02,Bill Payment,Travel,99.44,6021.39,5921.95,N/A,Web Browser,Germany,7.6,46,Male,153,0,0
TXN000785,CUST00295,2024-07-12 12:09:34,Wire Transfer,Electronics,94.85,6417.62,6322.77,N/A,Web Browser,United Kingdom,45.3,79,Male,155,1,0
TXN000786,CUST00072,2024-07-12 14:22:38,POS Purchase,Travel,633.1,6898.95,6265.85,Yes,POS Terminal,United States,5.4,58,Female,124,0,0
TXN000787,CUST01675,2024-07-12 15:43:53,POS Purchase,Electronics,32.65,2906.74,2874.09,Yes,Mobile App,United Kingdom,23.9,65,Female,127,0,0
TXN000788,CUST00245,2024-07-12 17:31:27,ATM Withdrawal,Entertainment,29.91,2921.38,2891.47,No,Web Browser,Pakistan,3.1,84,Male,18,0,0
TXN000789,CUST01691,2024-07-12 23:50:38,Bill Payment,Online Services,75.46,3712.29,3636.83,N/A,Mobile App,Pakistan,10.1,65,Female,88,0,0
TXN000790,CUST01376,2024-07-13 14:16:38,Online Purchase,Groceries,223.76,2189.11,1965.35,No,Web Browser,United States,7.3,55,Female,176,0,0
TXN000791,CUST01487,2024-07-13 21:05:43,Bill Payment,Travel,74.9,1173.78,1098.88,N/A,POS Terminal,Pakistan,32.6,84,Male,155,0,0
TXN000792,CUST00164,2024-07-14 06:09:50,POS Purchase,Electronics,53.49,3254.61,3201.12,Yes,Mobile App,UAE,14.1,78,Female,18,0,0
TXN000793,CUST00280,2024-07-14 15:57:31,Online Purchase,Groceries,59.49,9597.68,9538.19,No,ATM Machine,United Kingdom,2.2,49,Male,124,0,0
TXN000794,CUST01447,2024-07-14 17:30:31,Bill Payment,Groceries,143.08,4346.92,4203.84,N/A,Mobile App,United Kingdom,11.2,45,Male,6,0,0
TXN000795,CUST01650,2024-07-14 17:32:48,POS Purchase,Fuel,234.45,12589.2,12354.75,Yes,Web Browser,Germany,5.7,31,Male,83,0,0
TXN000796,CUST01387,2024-07-14 21:17:47,POS Purchase,Restaurants,76.3,2997.49,3375.49,Yes,Mobile App,United Kingdom,26.3,18,Female,99,0,0
TXN000797,CUST01089,2024-07-14 23:02:07,Online Purchase,Travel,44.12,996.29,952.17,No,Mobile App,Pakistan,0.2,44,Female,158,0,0
TXN000798,CUST01150,2024-07-15 09:58:41,Online Purchase,Electronics,292.44,2072.67,1780.23,Yes,Mobile App,Canada,1.5,47,Male,175,0,0
TXN000799,CUST00026,2024-07-15 19:05:16,Bill Payment,Groceries,92.69,1732.77,1640.08,N/A,Web Browser,United Kingdom,8.4,57,Female,173,0,0
TXN000800,CUST00108,2024-07-16 07:43:13,Bank Transfer,Fuel,24.19,3124.08,3099.89,N/A,Mobile App,Pakistan,13.1,73,Female,89,0,0
TXN000801,CUST01359,2024-07-16 08:33:24,Bank Transfer,Restaurants,128.06,1260.75,1132.69,N/A,Mobile App,United States,10.0,53,Female,96,0,0
TXN000802,CUST00465,2024-07-16 09:07:02,Bill Payment,Healthcare,53.16,1893.46,1840.3,N/A,Mobile App,United Kingdom,7.0,24,Male,144,0,0
TXN000803,CUST00019,2024-07-16 10:05:55,Wire Transfer,Groceries,284.91,5036.51,4751.6,N/A,Web Browser,Australia,45.7,66,Male,70,0,1
TXN000804,CUST01511,2024-07-16 10:37:55,Bill Payment,Groceries,129.06,4016.33,3887.27,N/A,POS Terminal,United States,9.7,53,Male,145,0,0
TXN000805,CUST00567,2024-07-16 10:41:13,Online Purchase,Groceries,1244.81,1640.32,1702.32,Yes,POS Terminal,United Kingdom,5.0,24,Female,94,0,0
TXN000806,CUST01194,2024-07-16 11:18:38,Online Purchase,Utilities,174.72,2714.68,2539.96,Yes,Mobile App,United Kingdom,10.8,80,Female,163,0,0
TXN000807,CUST01227,2024-07-16 15:22:30,ATM Withdrawal,Travel,238.09,2516.38,2278.29,No,ATM Machine,United States,2.1,65,Male,154,0,0
TXN000808,CUST01610,2024-07-17 15:19:25,POS Purchase,Fashion & Apparel,82.96,6160.69,6077.73,Yes,Web Browser,United Kingdom,64.5,77,Male,158,0,0
TXN000809,CUST00148,2024-07-17 17:49:08,Online Purchase,Jewelry & Luxury,449.17,2325.42,1876.25,No,Web Browser,United Kingdom,7.2,71,Male,167,0,0
TXN000810,CUST00848,2024-07-18 13:56:55,Online Purchase,Restaurants,294.14,38041.22,37747.08,No,POS Terminal,Germany,1.8,78,Female,64,0,0
TXN000811,CUST00329,2024-07-18 20:21:47,POS Purchase,Healthcare,100.08,9724.4,9624.32,No,ATM Machine,UAE,13.3,45,Male,87,0,0
TXN000812,CUST00526,2024-07-19 08:54:51,POS Purchase,Electronics,34.04,9752.17,9718.13,No,Web Browser,United Kingdom,2.1,38,Female,173,0,0
TXN000813,CUST00600,2024-07-19 10:25:38,Online Purchase,Fuel,678.9,18403.46,17724.56,No,Web Browser,United Kingdom,47.3,57,Male,154,0,0
TXN000814,CUST01529,2024-07-20 09:12:41,Wire Transfer,Restaurants,80.49,7695.19,7614.7,N/A,POS Terminal,Australia,27.7,73,Male,113,0,0
TXN000815,CUST00274,2024-07-20 11:19:25,Bill Payment,Groceries,248.83,3909.06,3660.23,N/A,POS Terminal,United Kingdom,76.9,25,Female,70,0,0
TXN000816,CUST00095,2024-07-20 12:47:25,Online Purchase,Fashion & Apparel,165.94,2679.62,2693.62,No,Mobile App,United Kingdom,1.6,73,Female,127,0,0
TXN000817,CUST01668,2024-07-20 13:48:40,Online Purchase,Electronics,104.07,3291.62,3187.55,Yes,POS Terminal,United Kingdom,6.4,22,Male,44,0,0
TXN000818,CUST01531,2024-07-20 14:36:29,Bank Transfer,Online Services,118.31,5006.23,4887.92,N/A,POS Terminal,United States,14.9,46,Female,142,0,0
TXN000819,CUST00852,2024-07-20 15:52:45,POS Purchase,Groceries,104.88,5227.62,5122.74,No,Web Browser,United Kingdom,12.8,37,Male,140,0,0
TXN000820,CUST00935,2024-07-20 16:28:44,Online Purchase,Fashion & Apparel,80.01,4181.56,4101.55,Yes,POS Terminal,Germany,15.5,85,Male,97,0,0
TXN000821,CUST00864,2024-07-20 18:47:04,Online Purchase,Healthcare,101.5,1234.93,1133.43,No,ATM Machine,United States,2.1,69,Male,77,0,0
TXN000822,CUST00168,2024-07-20 22:10:47,ATM Withdrawal,Groceries,126.72,2144.84,2018.12,No,Mobile App,Canada,15.1,21,Female,69,0,0
TXN000823,CUST00592,2024-07-21 07:26:16,POS Purchase,Fuel,55.37,6555.52,6500.15,No,POS Terminal,United States,6.2,38,Male,43,0,0
TXN000824,CUST00149,2024-07-21 09:40:56,POS Purchase,Online Services,74.49,8208.91,8134.42,Yes,Mobile App,Pakistan,14.6,30,Female,64,0,0
TXN000825,CUST01573,2024-07-21 13:40:34,Bill Payment,Fuel,14.75,5765.4,5750.65,N/A,Mobile App,Pakistan,8.6,29,Male,123,0,0
TXN000826,CUST00429,2024-07-21 19:39:43,Online Purchase,Travel,52.16,25687.01,25634.85,No,POS Terminal,Pakistan,3.5,25,Female,156,0,0
TXN000827,CUST01107,2024-07-22 00:24:19,Online Purchase,Groceries,82.31,5498.75,5416.44,No,POS Terminal,United Kingdom,18.3,67,Female,164,0,0
TXN000828,CUST01224,2024-07-22 09:50:26,POS Purchase,Fuel,115.24,2767.56,2948.56,No,ATM Machine,Pakistan,40.4,55,Female,151,0,0
TXN000829,CUST00783,2024-07-22 14:56:38,Online Purchase,Healthcare,263.12,19409.28,19146.16,Yes,POS Terminal,United States,14.4,68,Female,151,1,0
TXN000830,CUST00104,2024-07-22 16:41:06,ATM Withdrawal,Restaurants,72.41,1481.23,1408.82,Yes,Mobile App,Australia,3.9,61,Male,7,0,0
TXN000831,CUST01480,2024-07-22 20:27:28,POS Purchase,Fashion & Apparel,65.68,7442.22,7718.22,No,Web Browser,Canada,2.5,83,Male,63,0,0
TXN000832,CUST00115,2024-07-22 20:48:44,POS Purchase,Utilities,136.71,4765.31,4628.6,No,Mobile App,Australia,26.7,34,Female,46,0,0
TXN000833,CUST00109,2024-07-23 10:24:22,Online Purchase,Fuel,51.48,4664.97,4613.49,No,Mobile App,Pakistan,14.8,77,Female,176,0,0
TXN000834,CUST00457,2024-07-23 10:25:03,Wire Transfer,Fashion & Apparel,186.94,3063.58,2876.64,N/A,Mobile App,Australia,37.0,61,Female,149,0,0
TXN000835,CUST01594,2024-07-23 15:38:04,POS Purchase,Jewelry & Luxury,202.41,501.56,622.56,No,Mobile App,United States,5.6,21,Male,77,0,0
TXN000836,CUST01197,2024-07-24 00:26:26,Online Purchase,Entertainment,75.6,4115.3,4039.7,Yes,ATM Machine,UAE,2.3,75,Male,40,0,0
TXN000837,CUST01326,2024-07-24 06:44:17,Online Purchase,Restaurants,115.24,1722.26,1607.02,Yes,Web Browser,United Kingdom,16.5,68,Male,43,0,0
TXN000838,CUST01174,2024-07-24 10:14:13,POS Purchase,Travel,99.87,4529.34,4429.47,Yes,Web Browser,United Kingdom,1.1,68,Female,112,0,0
TXN000839,CUST00359,2024-07-24 11:37:55,POS Purchase,Groceries,196.86,4398.2,4201.34,Yes,POS Terminal,Canada,17.8,51,Female,30,0,0
TXN000840,CUST00464,2024-07-24 12:04:02,POS Purchase,Electronics,353.58,21185.5,21414.5,Yes,Web Browser,Canada,6.0,61,Male,75,0,0
TXN000841,CUST01593,2024-07-24 12:41:57,ATM Withdrawal,Utilities,64.13,4007.11,3942.98,No,Mobile App,United Kingdom,12.7,51,Female,180,0,0
TXN000842,CUST01507,2024-07-24 13:31:40,POS Purchase,Home Improvement,86.58,9038.04,8951.46,Yes,Mobile App,United Kingdom,1.4,63,Female,135,0,0
TXN000843,CUST00539,2024-07-24 18:50:27,Bill Payment,Healthcare,29.54,4022.47,3992.93,N/A,POS Terminal,UAE,11.9,59,Male,42,0,0
TXN000844,CUST00709,2024-07-25 00:05:45,ATM Withdrawal,Fuel,101.18,2514.41,2413.23,No,POS Terminal,Pakistan,8.7,84,Female,25,0,0
TXN000845,CUST00189,2024-07-25 09:30:26,Bank Transfer,Entertainment,80.67,3675.51,3594.84,N/A,Web Browser,Germany,0.3,40,Male,68,0,0
TXN000846,CUST00694,2024-07-25 10:30:06,Online Purchase,Electronics,24.47,30273.13,30248.66,Yes,Web Browser,United Kingdom,5.6,38,Female,68,0,0
TXN000847,CUST00025,2024-07-25 13:59:59,Bank Transfer,Fashion & Apparel,109.68,1073.1,963.42,N/A,ATM Machine,India,15.5,38,Male,79,0,0
TXN000848,CUST01329,2024-07-25 15:51:23,Bank Transfer,Healthcare,49.6,667.27,617.67,N/A,POS Terminal,UAE,0.7,53,Male,16,0,0
TXN000849,CUST00278,2024-07-26 09:46:43,Online Purchase,Entertainment,173.7,3299.57,3125.87,Yes,Mobile App,Germany,11.2,40,Female,18,1,0
TXN000850,CUST00692,2024-07-26 09:48:00,Bank Transfer,Groceries,59.39,4485.69,4426.3,N/A,Web Browser,India,5.0,28,Female,153,0,0
TXN000851,CUST01592,2024-07-26 12:20:07,Online Purchase,Restaurants,61.21,4349.6,4288.39,Yes,POS Terminal,United States,8.2,77,Male,4,0,0
TXN000852,CUST00631,2024-07-26 20:42:36,ATM Withdrawal,Electronics,81.16,4328.79,4247.63,No,POS Terminal,United States,8.7,39,Male,138,0,0
TXN000853,CUST00096,2024-07-27 08:13:18,POS Purchase,Healthcare,118.19,6179.69,6061.5,Yes,POS Terminal,Germany,10.0,45,Male,60,0,0
TXN000854,CUST00093,2024-07-27 09:16:09,POS Purchase,Electronics,111.15,2974.41,2863.26,No,POS Terminal,United Kingdom,14.7,71,Female,38,0,0
TXN000855,CUST00975,2024-07-27 09:45:26,Bill Payment,Groceries,194.11,6201.92,6007.81,N/A,POS Terminal,United Kingdom,24.9,82,Female,120,0,0
TXN000856,CUST01225,2024-07-27 12:04:07,POS Purchase,Utilities,21.01,1842.65,1821.64,Yes,Mobile App,Pakistan,29.2,32,Female,93,0,0
TXN000857,CUST00147,2024-07-27 16:17:09,POS Purchase,Online Services,62.66,14970.92,15218.92,No,POS Terminal,Germany,3.8,68,Female,149,0,0
TXN000858,CUST00806,2024-07-27 17:11:53,ATM Withdrawal,Utilities,24.31,717.48,693.17,Yes,Web Browser,Australia,37.3,58,Male,152,0,0
TXN000859,CUST00726,2024-07-27 17:36:16,POS Purchase,Entertainment,96.8,11545.22,11448.42,Yes,Mobile App,United States,34.6,76,Female,107,0,0
TXN000860,CUST01601,2024-07-27 17:45:52,Online Purchase,Healthcare,188.25,1612.7,1424.45,Yes,POS Terminal,Germany,20.2,45,Female,52,0,0
TXN000861,CUST00006,2024-07-28 14:34:16,Online Purchase,Travel,1968.63,3209.68,1241.05,No,Web Browser,Australia,74.4,66,Male,61,3,1
TXN000862,CUST00874,2024-07-28 15:13:38,Bank Transfer,Fashion & Apparel,95.06,925.65,830.59,N/A,POS Terminal,Canada,15.9,41,Female,91,0,0
